Cl_Property_ID,CL_Contract_Price,CL_Transfer_Date,Cl_History_From,Cl_Est_Land_Area,Cl_Equiv_Building_Area,Cl_Floor_Area,Cl_Bedrooms,Cl_Bathrooms,Cl_Car_Spaces,Cl_Garages,Cl_Year_Built,Cl_Materials_In_Roof,Cl_Materials_In_External_Walls,Cl_Materials_In_Floor,Cl_Bond_Amount,Cl_Access_Security_Installed,Cl_Air_Conditioned,Cl_Architectural_Style,Cl_Close_To_Public_Transport,Cl_Condition,Cl_Construction_Type,Cl_Dining_Rooms,Cl_Ensuites,Cl_Family_Rooms,Cl_Fireplace,Cl_Floor_Level_Of_Unit,Cl_Frontage,Cl_Lounge_Rooms,Cl_Street_Frontage_Size,Cl_Games_Rooms,Cl_Kitchens,Cl_Meal_Rooms,Cl_Study_Rooms,Cl_Floor_Levels_Inside_Unit,Cl_On_Main_Road,Cl_Renovated,Cl_Scenic_View,Cl_Swimming_Pool,Cl_Toilets,Cl_Heritage_Flag,CL_Property_Type,CL_Unit_No,CL_Unit_No_Derived,CL_Street_No_Start,CL_Street_No_End,CL_Street_Name,CL_Street_Type,CL_Street_Direction,CL_Suburb,CL_Postcode,CL_State,CL_Land_Area
8127937,690000,21/06/2013,13/06/2013,1428,?,91,2,2,1,1,1996,Concrete Tile,Brick,?,1480,Y,?,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,8,?,99,?,Hampden,Road,?,Artarmon,2064,NSW,1468
12041547,310000,25/05/2015,25/05/2015,813,?,?,3,2,1,1,?,?,?,Carpet Floor,?,?,?,?,?,?,?,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,124,?,Yarana,Drive,?,Mount Helen,3350,VIC,814
3888198,365000,8/11/2010,8/11/2010,815,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,137,?,Zeller,Street,?,Chinchilla,4413,QLD,811
3600932,1480000,29/11/2017,29/11/2017,1011,?,656,12,8,10,?,?,?,?,?,780,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Flats,?,?,169,?,Grafton,Street,?,Cairns City,4870,QLD,1012
2179702,375200,7/05/2013,7/05/2013,614,?,150,3,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,6,?,Jameson,Avenue,?,East Ballina,2478,NSW,614
16112408,256000,23/11/2012,23/11/2012,959,?,?,4,2,?,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,9,?,Eccles,Close,?,Kirkwood,4680,QLD,959
1690792,560000,23/08/2019,13/05/2019,660,?,?,4,2,2,3,?,?,?,?,?,?,?,?,?,?,?,?,1,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,17,?,Harris,Street,?,Cameron Park,2285,NSW,660
12389895,941000,22/04/2016,22/04/2016,383,?,?,1,2,2,1,1930,?,?,Floorboards,?,?,Y,?,Y,?,?,1,1,?,Y,?,?,1,?,?,?,?,1,?,?,?,?,?,2,?,House,?,?,36,?,Taunton,Avenue,?,Oakleigh South,3167,VIC,387
12481712,777000,2/10/2015,15/09/2015,670,?,105,3,1,2,2,1960,Terrcotta Tiles,Brick Veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,128,?,Landells,Road,?,Pascoe Vale,3044,VIC,671
1022766,0,29/10/2015,1/01/2015,?,?,?,4,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,5,?,Sorlie,Place,?,Chapman,2611,ACT,1070
3578027,430000,29/04/2011,29/04/2011,3000,?,?,6,2,2,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,116,?,Lyndhurst,Terrace,?,Caboolture,4510,QLD,3743
3282954,419000,25/05/2012,25/05/2012,534,?,61,1,1,1,1,1974,Concretetiles,Brick,Carpet Floor,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,Unit,2,?,41A,?,Anzac,Parade,?,Kensington,2033,NSW,521
11478855,185000,18/09/2013,5/10/2012,862,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,93,?,Braidwood,Drive,?,Australind,6233,WA,862
6385597,736000,15/10/2016,15/10/2016,631,?,?,4,2,4,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,36,?,Timesweep,Drive,?,St Clair,2759,NSW,631
2688623,1050000,5/05/2013,10/04/2013,637,?,?,3,3,2,1,?,?,Timber,Timber Floor,?,?,Y,?,Y,?,?,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,43,?,Banksia,Avenue,?,Ashgrove,4060,QLD,637
12602209,400000,15/12/2010,15/12/2010,1012,?,100,3,1,?,?,1977,Tile,Double Brick,?,?,?,Y,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,1,?,House,?,?,12,?,Rooth,Road,?,Lesmurdie,6076,WA,1012
17581612,535000,11/02/2014,11/02/2014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1203,?,677,?,LA TROBE,Street,?,Docklands,3008,VIC,?
2225450,0,24/05/2017,9/03/2017,880,?,?,4,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,6,?,Bates,Close,?,Elderslie,2570,NSW,881
17020494,621240,9/04/2014,9/04/2014,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,?,?,48,?,Snapshot,Drive,?,Coburg North,3058,VIC,295
4307123,242000,11/10/2018,9/03/2017,140,?,?,3,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,20,?,116,128,Webster,Road,?,Deception Bay,4508,QLD,140
5369171,495000,13/01/2015,28/11/2014,1448,?,78,2,2,1,1,2002,Concrete Tile,Cavity Brick,Timber Floor,?,?,?,?,?,?,?,?,1,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,24,?,27,?,Station,Street,West,Parramatta,2150,NSW,?
15511258,255000,17/09/2010,17/09/2010,722,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,31,?,Holland,Drive,?,Spring Farm,2570,NSW,723
16863961,590000,3/05/2018,28/04/2018,842,?,193,3,2,2,?,2015,Other,Other,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,2,?,Possum,Lane,?,Turners Beach,7315,TAS,842
9639659,650000,13/10/2010,13/10/2010,841,158,158,3,2,2,?,1955,Tiled,Rendered,?,?,?,Y,Convenl,Y,Average,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,House,?,?,346,?,Greenhill,Road,?,Glenside,5065,SA,841
16312488,390000,4/06/2012,4/06/2012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,312,?,2,?,East Quay,Drive,?,Biggera Waters,4216,QLD,103
7163059,160000,16/10/2014,16/10/2014,?,?,?,1,1,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,5,?,7,?,Bandon,Road,?,Vineyard,2765,NSW,65
10229083,748000,8/02/2011,8/02/2011,197,?,?,3,2,2,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,Unit,2,?,894,896,Toorak,Road,?,Camberwell,3124,VIC,?
13458741,0,16/10/2019,21/09/2019,849,?,170,4,2,2,?,2001,Concrete,Brickveneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,12,?,Mcnamara,Street,?,Tatura,3616,VIC,866
2231421,875501,2/10/2010,2/10/2010,664,?,79,2,1,?,?,1932,?,?,Carpet Floor,3400,?,?,?,Y,?,?,1,?,?,?,2,?,?,?,?,?,?,?,1,?,Y,Y,?,?,?,Unit,6,?,5,?,Elizabeth Bay,Crescent,?,Elizabeth Bay,2011,NSW,677
16522883,145000,5/06/2013,5/06/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,16,?,Malia,Ramble,?,Alkimos,6038,WA,225
3280692,308500,16/06/2015,16/06/2015,4087,?,?,2,1,1,?,1990,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,35,?,Benaroon,Drive,?,Kendall,2439,NSW,4087
9158724,270500,28/06/2013,28/06/2013,?,60,60,2,1,1,?,2004,Unknown,Unknown,?,2460,?,Y,Convenl,?,Good,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,9,?,45,?,York,Street,?,Adelaide,5000,SA,?
5552288,402000,24/10/2018,15/09/2018,220,?,95,3,1,1,1,1960,Other,Other,Timber,1520,?,?,Workers Cottage,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,1,?,20,?,Middle,Street,?,Labrador,4215,QLD,?
11282673,400000,5/03/2011,9/02/2011,823,?,?,3,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,43,?,Taylor,Road,?,Hurstbridge,3099,VIC,823
13294210,0,11/10/2015,11/10/2015,1191,?,?,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,15,?,Ryrie,Street,?,Stanhope,3623,VIC,1194
9995649,275000,18/07/2012,28/02/2012,4421,?,?,3,1,2,?,?,?,Rendered,?,880,?,?,Bungalow,?,?,?,?,?,?,?,?,29.44,?,29.44,?,?,?,?,?,?,?,?,?,?,?,House,?,?,308,?,Neldner,Road,?,Marananga,5355,SA,4421
9854415,810000,27/11/2015,14/11/2015,294,?,119,3,1,1,1,1960,Terrcotta Tiles,Weatherboard,Timber Floor,2086,?,Y,?,Y,?,?,1,?,1,Y,?,?,1,?,?,?,?,?,?,?,Y,?,?,?,?,Unit,1,?,62,?,Tudor,Street,?,Bentleigh East,3165,VIC,675
15894246,4000000,8/07/2016,8/07/2016,510,?,345,7,4,2,2,2012,Colorbond,Lightweight Composite Clad; Rendered Blueboard,Concrete Ground Timber First Floor,?,?,?,?,?,?,?,?,1,2,?,?,?,?,?,?,?,?,1,?,?,?,Y,Y,?,?,House,?,?,26,?,Bar Beach,Avenue,?,Bar Beach,2300,NSW,510
14361916,475000,3/07/2012,3/07/2012,819,?,252,4,2,2,2,2011,Colourbond,Renderedbrick,Carpet Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,14,?,Butterfly,Court,?,Jubilee Pocket,4802,QLD,819
14169374,340000,4/02/2012,4/02/2012,212,?,?,3,2,1,1,?,?,?,?,?,?,Y,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,3,?,553,?,Macauley,Street,?,Albury,2640,NSW,210
44228260,2200000,6/03/2017,6/03/2017,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,10,?,535,?,New South Head,Road,?,Double Bay,2028,NSW,157
17804018,320000,3/04/2017,14/03/2017,4402,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,48,?,Currant,Road,?,Burpengary East,4505,QLD,4409
5536571,630000,29/01/2015,29/01/2015,833,?,?,3,1,4,2,?,?,?,?,1800,?,?,?,?,?,?,1,1,1,?,?,?,1,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,34,?,Laguna,Place,?,Port Macquarie,2444,NSW,833
9744545,326000,16/12/2014,22/10/2014,860,101,101,3,1,1,1,1978,Tiled,Brick,?,2160,?,Y,Convenl,?,Good,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,3,?,Alpine,Road,?,Happy Valley,5159,SA,861
9856937,597000,24/05/2016,24/05/2016,652,?,236,3,3,3,2,1990,Other,Other,Floorboards,1825,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,43,?,Avebury,Drive,?,Berwick,3806,VIC,651
13237756,305000,6/09/2013,6/09/2013,1012,?,150,3,1,?,1,1988,Iron,WB/FIB,?,?,Y,Y,?,?,?,?,1,?,?,Y,?,?,1,?,?,1,?,1,?,?,?,?,?,?,?,House,?,?,121,?,Dwyer,Street,?,South Boulder,6432,WA,1012
17171440,380000,23/03/2015,23/03/2015,?,?,110,3,2,1,1,2015,Colorbond,Brick Veneer and Manufactured Board,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,9,?,43,45,Surman,Street,East,Birkdale,4159,QLD,156
17549522,0,11/05/2015,11/05/2015,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,2,?,53,?,Macquoid,Street,?,Queanbeyan East,2620,NSW,164
10629489,250000,14/05/2019,13/02/2019,110,60,52,1,1,1,?,1960,Tile,Brick,Timber Floor,?,?,Y,Convenl,?,Average,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,5,?,5,?,Horrocks,Street,?,Walkerville,5081,SA,?
13908952,457500,6/12/2019,14/05/2019,973,?,115,3,1,5,1,1991,Other,Other,Timber Floor,1000,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,Y,?,2,?,House,?,?,31,?,Treloggen,Drive,?,Binalong Bay,7216,TAS,973
6345074,303500,3/03/2011,29/09/2010,657,?,?,2,1,1,1,?,?,?,Tiled Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,11,?,Fernlea,Street,?,Burnside,4560,QLD,657
14681139,507000,20/06/2015,21/10/2013,5278,?,?,2,1,1,1,?,?,?,?,2280,?,?,?,Y,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,1,?,Unit,7,?,41,?,Kooyong,Road,?,Armadale,3143,VIC,?
13980125,515000,24/07/2014,24/07/2014,360,?,165,3,2,?,?,1900,Galvanised Iron,Brick,?,2240,?,Y,?,?,?,?,1,1,?,Y,?,?,1,?,?,?,?,?,?,Y,?,Y,?,?,?,House,?,?,81,?,Goulburn,Street,?,Hobart,7000,TAS,130
2113938,302500,21/04/2012,21/04/2012,554,?,?,3,1,1,1,?,?,?,Carpet Floor,1360,?,?,?,?,?,?,?,?,?,Y,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,8,?,Wilkie,Crescent,?,Doonside,2767,NSW,559
5617385,386000,6/12/2011,22/08/2011,1969,?,?,3,2,1,?,?,Tile,Brick,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,5,?,1,?,Aster,Avenue,?,Punchbowl,2196,NSW,?
6262043,212000,19/03/2011,19/03/2011,102,?,?,2,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,11,?,15,?,Lane,Court,?,Mount Warren Park,4207,QLD,?
43238309,526500,9/03/2016,9/03/2016,80,?,?,0,1,2,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,Unit,21,?,97,?,Peninsula,Road,?,Maylands,6051,WA,113
15602140,320000,3/05/2011,3/05/2011,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,2,?,34,?,Bridlepath,Drive,?,Truganina,3029,VIC,?
7302886,288000,6/08/2012,6/08/2012,5253,?,?,2,1,1,?,?,?,Brick Veneer,?,?,?,Y,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,2,?,Unit,13,?,84,?,Queen,Street,?,Warners Bay,2282,NSW,5253
10829622,1300000,23/08/2014,23/08/2014,967,?,?,4,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,10,?,Jonquil,Court,?,Doncaster East,3109,VIC,965
3237288,375000,20/04/2012,20/04/2012,814,?,?,3,1,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,10,?,Clifford,Street,?,Bray Park,4500,QLD,809
10008395,1820000,5/12/2015,25/11/2015,541,?,229,4,2,2,2,1908,CGI,Weatherboard,Timber Floor,?,?,Y,?,Y,?,?,?,1,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,168,?,Cochrane,Street,?,Brighton,3186,VIC,539
2915277,590000,14/10/2019,13/04/2019,550,?,95,3,1,1,1,1970,Concrete Tile,Brick Base/Weatherboard Top,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,2,?,Day,Avenue,?,Hobartville,2753,NSW,550
1730006,460000,8/02/2018,3/01/2018,601,?,?,3,1,1,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,17,?,Cedar,Street,?,Cardiff,2285,NSW,601
14904928,380000,28/03/2018,28/03/2018,257,?,110,2,2,1,1,2008,OTHER,OTHER,?,1260,?,Y,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,Unit,2,?,7,?,Rogers,Court,?,Sunbury,3429,VIC,257
11166977,0,2/12/2016,27/07/2016,280,?,152,3,1,?,1,?,?,?,?,1520,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,19A,?,Daff,Avenue,?,Hampton East,3188,VIC,280
10844714,270000,29/06/2013,29/06/2013,300,?,111,2,1,2,2,1972,Cement Tile,Brick Veneer,Timber Floor,1214,?,Y,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,122,?,Doveton,Avenue,?,Doveton,3177,VIC,300
17608000,350000,13/09/2010,13/09/2010,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,?,?,2,?,Barries,Place,?,Clifton Hill,3068,VIC,?
14927042,350000,5/02/2016,5/02/2016,944,?,?,4,2,2,2,?,?,?,?,1499,?,?,?,?,?,?,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,104,?,Phillip,Drive,?,Sunbury,3429,VIC,945
5632579,497000,7/10/2015,7/10/2015,3994300,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,322,?,Uphills,Lane,?,Purlewaugh,2357,NSW,4024000
11952842,355000,31/07/2019,31/07/2019,683,?,?,3,1,1,?,1973,Tile,Brick,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,29,?,Arawa,Place,?,Craigie,6025,WA,683
1913246,1055000,3/09/2016,3/09/2016,770,?,132,3,1,2,1,1950,Iron  Tile,Weatherboard,Carpet Floor,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,12,?,Fifth,Avenue,?,Condell Park,2200,NSW,766
8233218,305000,12/02/2013,12/02/2013,617,?,?,3,1,?,2,?,?,?,Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,14,?,Kingsley,Close,?,White Rock,4868,QLD,617
14074700,150000,23/04/2014,23/04/2014,706,?,54,2,1,1,?,1940,Galvanised Iron,Weatherboard,?,920,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,5,?,Faulkner,Road,?,Ravenswood,7250,TAS,706
2022202,267000,17/05/2012,7/05/2012,665,?,132,3,1,2,?,1995,Tile,Brick Veneer,Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,6,?,Laver,Place,?,Crookwell,2583,NSW,665
16893375,440000,30/06/2014,24/06/2014,1535,?,61,1,1,1,?,2014,Metal Decking,Concrete Panels,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,26,?,38,?,Mort,Street,?,Braddon,2612,ACT,1533
2966089,490000,24/08/2019,23/03/2017,3485,?,48,1,1,1,1,2004,Unknown,Unknown,?,1800,Y,Y,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,Unit,17,?,28,36,Nursery,Street,?,Hornsby,2077,NSW,?
15542412,625000,15/02/2011,15/02/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,25,?,Burilda,Street,?,Hendra,4011,QLD,405
10521300,305000,2/03/2017,2/03/2017,601,?,187,3,2,2,2,2008,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,20.05,?,20.05,?,?,?,?,?,?,?,?,?,?,?,House,?,?,36,?,Strathaird,Boulevard,?,Smithfield,5114,SA,601
1386642,1300000,7/05/2015,7/05/2015,753,?,?,4,2,2,?,?,?,?,Carpet Floor,?,?,Y,?,?,?,?,?,1,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,3,?,Pindrie,Place,?,Belrose,2085,NSW,753
15438154,530000,29/04/2018,29/04/2018,1526,?,?,2,1,2,1,?,?,?,?,1825,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,Y,?,?,Unit,15,?,51,?,Caroline,Street,?,South Yarra,3141,VIC,?
11823361,416000,28/07/2014,28/07/2014,599,?,167,3,2,2,2,1990,Concrete Tile,Brick Veneer,Timber Floor,?,?,Y,?,Y,?,?,?,1,1,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,9,?,James Ruse,Court,?,Mill Park,3082,VIC,599
15090159,355000,19/06/2018,19/06/2018,670,?,145,3,2,2,2,2007,Other,Other,?,?,Y,Y,?,Y,?,?,?,1,?,Y,?,?,1,?,?,?,?,?,?,?,?,?,?,2,?,House,?,?,3,?,Daytona,Court,?,Mildura,3500,VIC,664
16158419,138000,22/05/2013,17/12/2012,490,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,7,?,Leyana,Crescent,?,Brookfield,3338,VIC,489
9370866,532500,16/12/2011,29/11/2011,1932,174,175,4,2,2,?,1995,Galvanised,Rendered,Carpet Floor,?,?,Y,Hqconvenl,Y,Good,?,1,1,1,?,?,?,?,29.24,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,6,?,Campbell,Avenue,?,Crafers,5152,SA,1932
1073348,457000,19/04/2011,6/04/2011,3077,?,90,2,1,1,?,?,Tile,Brickveneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,4,?,70,76,Madigan,Street,?,Hackett,2602,ACT,3076
3609886,215000,1/02/2012,23/11/2011,?,?,?,2,1,1,1,?,?,?,Carpet Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,Y,?,?,Unit,40,?,78,90,Digger,Street,?,Cairns North,4870,QLD,106
2522538,420000,1/02/2016,31/01/2012,635,?,87,3,1,1,1,1980,Concrete Tile,Brick Veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,24,?,Edinburgh,Road,?,Alexandra Hills,4161,QLD,635
12023513,390000,7/03/2018,28/11/2017,?,?,93,3,1,1,?,1990,Tile,Brick,?,?,?,?,?,?,?,?,?,?,1,?,?,?,1,?,?,1,1,?,?,?,?,?,?,?,?,Unit,2,?,416,?,Light,Street,?,Dianella,6059,WA,191
1841592,500000,18/02/2015,18/02/2015,810,?,?,4,3,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,House,?,?,43,?,Tamarisk,Crescent,?,Cherrybrook,2126,NSW,810
45050805,425000,16/11/2016,16/11/2016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,93,?,University,Drive,?,Campbelltown,2560,NSW,464
2578762,653000,31/01/2015,16/01/2015,455,?,94,3,1,5,1,1960,Other,Other,Carpet Floor,?,?,Y,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,Y,?,?,?,?,House,?,?,18,?,Excelsior,Street,?,Merrylands,2160,NSW,455
37486634,775000,16/02/2016,16/02/2016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,3,?,37,?,Bradley,Street,?,Newport,3015,VIC,?
5473358,569000,21/09/2011,5/09/2011,1260,?,?,4,2,4,2,?,Colourbond Roof,?,Carpet Floor,?,Y,Y,?,?,?,?,1,1,?,?,?,?,1,?,?,?,?,?,?,?,?,Y,?,1,?,House,?,?,5,?,Fiesta,Court,?,Kirwan,4817,QLD,1261
41283886,420000,9/03/2017,9/03/2017,430,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,11,?,Mcneill,Circuit,?,Oran Park,2570,NSW,431
16252436,2750000,29/09/2010,29/09/2010,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,29,?,Coneflower,Corner,?,Churchlands,6018,WA,215
