Cl_Property_ID,CL_Contract_Price,CL_Transfer_Date,Cl_History_From,Cl_Est_Land_Area,Cl_Equiv_Building_Area,Cl_Floor_Area,Cl_Bedrooms,Cl_Bathrooms,Cl_Car_Spaces,Cl_Garages,Cl_Year_Built,Cl_Materials_In_Roof,Cl_Materials_In_External_Walls,Cl_Materials_In_Floor,Cl_Bond_Amount,Cl_Access_Security_Installed,Cl_Air_Conditioned,Cl_Architectural_Style,Cl_Close_To_Public_Transport,Cl_Condition,Cl_Construction_Type,Cl_Dining_Rooms,Cl_Ensuites,Cl_Family_Rooms,Cl_Fireplace,Cl_Floor_Level_Of_Unit,Cl_Frontage,Cl_Lounge_Rooms,Cl_Street_Frontage_Size,Cl_Games_Rooms,Cl_Kitchens,Cl_Meal_Rooms,Cl_Study_Rooms,Cl_Floor_Levels_Inside_Unit,Cl_On_Main_Road,Cl_Renovated,Cl_Scenic_View,Cl_Swimming_Pool,Cl_Toilets,Cl_Heritage_Flag,CL_Property_Type,CL_Unit_No,CL_Unit_No_Derived,CL_Street_No_Start,CL_Street_No_End,CL_Street_Name,CL_Street_Type,CL_Street_Direction,CL_Suburb,CL_Postcode,CL_State,CL_Land_Area
15346849,304000,12/04/2017,12/04/2017,408,?,114,3,1,2,?,2011,Colorbond,Brick Veneer,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,2,?,Hannah,Street,?,Oakdowns,7019,TAS,408
15349749,220000,3/04/2012,3/04/2012,640,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,6,?,Morinda,Circuit,?,Noosaville,4566,QLD,640
15357831,800000,22/04/2015,15/02/2012,?,?,113,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,22804,?,21,?,Elizabeth,Avenue,?,Broadbeach,4218,QLD,134
15359497,720000,6/11/2016,6/11/2016,200,?,169,3,2,2,2,2010,Iron,Rendered Brick,Carpet Floor,?,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,3,?,Unit,?,?,36A,?,LA GRANGE,Street,?,Innaloo,6018,WA,305
15408864,410000,25/02/2012,25/02/2012,?,?,230,?,2,?,?,2011,Colorbond,Brick Veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,41,?,Braeview,Drive,?,Old Beach,7017,TAS,10840
15415646,389000,26/06/2013,17/06/2013,302,?,?,2,2,?,?,2010,Concrete Tile,Brick,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,4,?,17,?,Luffman,Crescent,?,Gilmore,2905,ACT,1827
15444726,415000,8/10/2015,22/09/2014,355,?,?,3,2,?,2,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,28,?,15,?,Dunes,Court,?,Peregian Springs,4573,QLD,353
15462418,139000,8/11/2010,8/11/2010,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,12,?,Villa,Court,?,Ashfield,4670,QLD,930
15476432,362000,12/04/2013,12/04/2013,109,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,2,?,2A,?,Agnes,Street,?,Centenary Heights,4350,QLD,203
15494625,390000,4/11/2019,4/11/2019,326,?,88,2,1,2,?,2009,Colourbond,Brickveneer,?,1213,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,5,?,Church,Lane,?,Trentham,3458,VIC,1305
15494688,72500,24/09/2010,24/09/2010,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,12,?,Freshwater,Court,?,Mildura,3500,VIC,956
15539865,365500,5/07/2019,24/06/2019,1534,?,54,1,1,1,1,2011,Colorbond,Concrete,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,8,?,63A,?,Torrens,Street,?,Braddon,2612,ACT,1533
15555820,187000,23/05/2011,23/05/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,39,?,Norwood,Avenue,?,Baldivis,6171,WA,475
15556609,595000,12/04/2011,12/04/2011,?,?,?,?,2,?,2,?,?,?,?,2200,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,19,21,Grandview,Street,?,Parramatta,2150,NSW,?
15557705,1030000,18/07/2019,29/05/2019,?,?,?,3,2,2,?,2011,Suspended Concrete,Masonry,?,2400,Y,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,1103,?,99,?,Marine,Parade,?,Redcliffe,4020,QLD,191
15562042,125000,24/04/2018,24/04/2018,23800,?,?,2,1,?,1,?,?,?,?,1521,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,Unit,14,?,410,418,Thompsons,Road,?,Templestowe Lower,3107,VIC,?
15568862,250000,1/11/2010,1/11/2010,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,12,?,Alamo,Link,?,Harrisdale,6112,WA,420
15570623,775000,6/11/2014,6/11/2014,?,?,?,2,2,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,2,?,377,381,Barrenjoey,Road,?,Newport,2106,NSW,?
15573713,174000,4/10/2013,4/10/2013,913,?,?,3,2,?,2,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,?,House,?,?,41,?,Elford,Place,?,Mount Louisa,4814,QLD,913
15574254,315000,18/02/2011,18/02/2011,?,?,?,3,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,26,?,172,180,Fryar,Road,?,Eagleby,4207,QLD,130
15577814,246000,8/03/2011,8/03/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,3,?,Spoonbill,Street,?,Harrisdale,6112,WA,432
15582186,540000,27/08/2010,27/08/2010,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,1A,?,Reid,Street,?,Merrylands,2160,NSW,343
15683686,250000,9/09/2015,9/09/2015,536,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,26,?,Guest,Avenue,?,Albanvale,3021,VIC,534
15699432,690000,13/08/2016,13/08/2016,655,?,?,3,2,2,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,11,?,Medina,Road,?,Cowes,3922,VIC,1313
15699432,215000,13/08/2016,13/08/2016,655,?,?,3,2,2,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,11,?,Medina,Road,?,Cowes,3922,VIC,1313
15729785,1520000,11/04/2011,11/04/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,5,?,135,141,Salisbury,Road,?,Camperdown,2050,NSW,?
15740270,210000,3/08/2011,19/07/2011,426,?,?,4,2,?,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,6,?,Loxwood,Court,?,Deer Park,3023,VIC,426
15796479,700000,28/09/2013,28/09/2013,396,?,210,4,2,2,2,2005,Tile,Rendered Cavity Brick,?,?,?,Y,?,?,?,?,1,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,38,?,Ely,Street,?,Revesby,2212,NSW,397
15814171,360000,24/05/2011,24/05/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,?,?,10,?,Highgrove,Street,?,Calamvale,4116,QLD,134
15814813,680000,8/12/2013,8/12/2013,437,?,177,3,2,2,2,2008,Colorbond,Brick Veneer; Rendered Brick,Blackbutt Timber Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,17A,?,Coppins,Terrace,?,Fulham Gardens,5024,SA,437
15862717,370000,28/03/2019,22/03/2019,230,?,88,2,1,1,?,2009,Colourbond,Brickveneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?,Unit,3,?,50,52,Ineke,Drive,?,Kingston,7050,TAS,?
15867371,0,4/03/2019,27/12/2018,732,?,275,4,2,3,3,2012,Concrete Tile ,Brick Veneer ,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,75,?,Allumba,Way,?,Wollert,3750,VIC,?
15867493,210000,30/06/2011,30/06/2011,318,?,88,3,1,2,1,1991,Concrete Tile,Brick Veneer,?,?,?,?,?,Y,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,8,?,Denny,Place,?,Melton South,3338,VIC,318
15890678,455000,8/12/2015,8/12/2015,179,?,128,3,2,2,2,2010,Colorbond,Bagged Brick and Cladding,?,1840,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,26,?,Starkey,Street,?,Wellington Point,4160,QLD,182
15892046,145000,13/10/2011,13/10/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,31,?,Seaview,Court,?,Stansbury,5582,SA,651
15903887,560000,15/08/2011,15/08/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,13,?,2,4,Gubbuteh,Road,?,Little Bay,2036,NSW,?
15904507,285000,21/02/2013,21/02/2013,494,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,4,?,Lyrebird,Crescent,?,Upper Kedron,4055,QLD,476
15907029,435000,11/11/2011,11/11/2011,?,?,155,4,2,2,2,2002,Tile,?,?,?,?,Y,?,?,?,?,?,?,1,?,?,?,1,?,1,1,1,?,?,?,?,?,?,?,?,Unit,?,?,1,?,Shin,Way,?,Kinross,6028,WA,452
15927065,209000,15/06/2012,26/12/2011,612,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,13,?,Monarch,Circuit,?,Port Macquarie,2444,NSW,610
15936437,222000,15/12/2011,15/12/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,47,?,45,?,Elvire,Street,?,Viveash,6056,WA,198
15937646,365000,14/11/2012,5/11/2012,130,?,?,2,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,6,?,10,?,Turner,Street,?,Mackay,4740,QLD,130
15940953,215000,15/09/2011,15/09/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,413,?,Grand,Boulevard,?,Craigieburn,3064,VIC,?
15952089,375000,10/10/2016,10/10/2016,541,?,538,3,2,2,2,2012,Concrete Tiled,Brick,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,2,?,Jenola,Court,?,Canadian,3350,VIC,541
15952230,125000,7/04/2011,7/04/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,107,?,Halletts,Way,?,Bacchus Marsh,3340,VIC,320
15952259,365000,3/03/2011,3/03/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,4,?,25,27,Starflower,Way,?,Truganina,3029,VIC,?
15954671,532500,13/06/2018,13/06/2018,?,?,120,3,1,1,?,2001,Terrcotta Tiles,Brick Veneer,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,6,?,15,?,Cadogan,Road,?,Macquarie Fields,2564,NSW,?
15970420,265000,26/01/2016,26/01/2016,147,?,147,?,?,?,?,1979,IRON,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,8,?,Baretta,Road,?,Wangara,6065,WA,147
15971789,520000,8/03/2011,8/03/2011,354,?,140,2,2,1,?,1995,Iron,Brick,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,19B,?,Learmonth,Street,?,Exmouth,6707,WA,494
15973532,685000,18/07/2013,18/07/2013,?,?,125,2,1,1,1,2000,Iron,?,Timber Floor,2600,Y,?,?,?,?,?,?,?,?,?,?,?,1,?,?,1,1,?,?,?,?,?,?,2,?,Unit,1,?,3,?,Centro,Avenue,?,Subiaco,6008,WA,138
15989839,383000,7/10/2013,7/10/2013,422,?,?,4,2,2,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,7,?,Safari,Drive,?,Tarneit,3029,VIC,422
15995438,540000,20/05/2013,20/05/2013,450,?,196,4,2,?,2,2013,Tile,?,?,?,?,?,?,?,?,?,1,?,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,7,?,Virago,Street,?,Aveley,6069,WA,450
15999339,290000,11/05/2016,11/05/2016,437,?,?,2,2,1,1,?,?,?,Tiled Floor,?,?,Y,?,?,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,1,?,Flats,?,?,44B,?,Himyar,Drive,?,Warwick,4370,QLD,437
16011592,1025000,3/03/2018,3/03/2018,124,?,293,4,3,2,2,2011,Zincalume,Rendered Brick Veneer  Light Weight Cladding,?,3750,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?,Unit,6,?,7,?,Wardens,Walk,?,Coburg,3058,VIC,124
16032304,965000,1/02/2017,1/02/2017,533,?,240,4,2,1,2,2008,IRON,?,Oak Timber Floor,?,?,Y,Y,Y,?,?,1,1,?,?,?,?,1,?,2,1,?,?,?,?,?,Y,?,1,?,Unit,Lot 3,?,32,?,Burt,Street,?,Mount Clarence,6330,WA,780
16036018,346000,13/02/2012,13/02/2012,?,?,?,3,3,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,?,?,110,?,Rockfield,Road,?,Doolandella,4077,QLD,119
16050549,330000,5/08/2012,5/08/2012,?,?,?,3,1,?,?,1984,Tile,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,29,?,Wythburn,Avenue,?,Balga,6061,WA,348
16064633,235000,15/05/2012,15/05/2012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,House,?,?,53,?,Greenwood,Parkway,?,Jordan Springs,2747,NSW,380
16073856,720000,1/11/2017,7/09/2017,353,?,150,4,2,2,2,2013,Other,Brick Veneer,Carpet Floor,2200,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,5,?,Darug,Avenue,?,Glenmore Park,2745,NSW,353
16074854,385000,26/10/2011,30/08/2011,?,?,?,1,1,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,10,?,15,17,Railway,Road,?,Blackburn,3130,VIC,?
16075464,680000,17/07/2018,17/07/2018,455,?,218,3,2,2,2,2013,Concrete,Brickveneer,?,?,Y,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,17,?,Galloway,Drive,?,Mernda,3754,VIC,455
16078564,265000,29/04/2013,29/04/2013,621,?,?,4,2,?,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,45,?,Tranquility,Crescent,?,Aveley,6069,WA,620
16078942,445000,20/05/2016,20/05/2016,544,?,161,4,2,2,?,2013,Iron,?,?,?,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,?,?,House,?,?,113,?,Bajamalu,Drive,?,Baynton,6714,WA,544
16080716,425000,22/05/2018,30/08/2017,3660,?,87,2,2,1,?,2012,Colorbond,Rendered Masonry and Weatherboard,?,?,Y,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,2,?,Unit,126,?,21,?,Innovation,Parkway,?,Birtinya,4575,QLD,106
16085957,346000,6/10/2012,6/10/2012,448,?,?,4,2,?,2,?,?,?,Carpet Floor,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,58,?,Manooka,Road,?,Brookfield,3338,VIC,447
16121491,670000,7/02/2013,7/02/2013,303,?,?,5,2,?,1,?,?,?,Porcelain Floor,?,?,Y,?,Y,?,?,?,1,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,4,?,Mariners,Retreat,?,Mornington,3931,VIC,303
16122687,349500,5/12/2012,5/12/2012,?,?,?,?,2,?,1,?,?,?,?,1360,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,56,?,45,?,Sophie,Place,?,Doolandella,4077,QLD,119
16134059,580000,24/03/2011,24/03/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,40,?,260,?,Penshurst,Street,?,North Willoughby,2068,NSW,86
16134280,299000,13/08/2012,13/08/2012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,125,?,Furley,Road,?,Southern River,6110,WA,544
16180674,420000,12/12/2010,12/12/2010,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,404B,?,2,?,Dennis,Street,?,Footscray,3011,VIC,?
16192841,169000,16/11/2012,16/11/2012,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,38,?,Firenze,Road,?,Greenvale,3059,VIC,305
16202632,395000,21/10/2014,21/10/2014,312,?,?,3,2,2,2,?,?,?,?,?,?,Y,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,20,?,Nullarbor,Circuit,?,North Lakes,4509,QLD,312
16212185,515000,27/06/2013,27/06/2013,?,?,?,2,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,101,?,24,?,Rawlins,Street,?,Kangaroo Point,4169,QLD,102
16219517,155000,11/12/2012,11/12/2012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,25,?,Macrae,Street,?,East Maitland,2323,NSW,644
16236091,340000,30/01/2019,30/01/2019,204,?,101,3,2,2,2,2013,Tile,Brick,?,?,?,Y,?,?,?,?,1,1,1,?,?,?,1,?,?,1,?,?,?,?,?,?,?,2,?,House,?,?,12A,?,Changton,Way,?,Westminster,6061,WA,204
16268108,406500,26/03/2013,26/03/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,38,?,Brookside,Circuit,?,Ormeau,4208,QLD,406
16273688,51000,23/10/2014,23/10/2014,1011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,33,?,Robertson,Street,?,Nathalia,3638,VIC,1011
16286309,1251000,8/08/2015,8/08/2015,335,?,?,4,2,1,1,2011,Colorbond,Brick Veneer & Clad,Timber Floor,?,?,Y,?,Y,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,42A,?,Tintern,Avenue,?,Telopea,2117,NSW,338
16294102,510000,6/03/2014,6/03/2014,338,?,?,?,?,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,30,?,Sedgemoor,Street,?,Carseldine,4034,QLD,333
16306873,345000,14/02/2013,14/02/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,20,?,Badminton,Cross,?,the Vines,6069,WA,1075
16312938,549000,18/04/2013,18/04/2013,?,?,?,2,2,?,?,?,?,?,Timber Floor,?,?,?,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,21,?,2,?,Barramul,Street,?,Bulimba,4171,QLD,99
16313747,405000,18/08/2017,18/08/2017,?,?,?,1,1,?,1,2005,Concrete Tile,Concrete,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Unit,806,?,65,?,Coventry,Street,?,Southbank,3006,VIC,?
16342037,320000,25/03/2013,14/03/2013,?,?,125,3,2,?,?,2012,Tile,Brick Veneer and Rendered,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,15,?,Marl,Close,?,Sunbury,3429,VIC,311
16344775,324707,28/06/2013,28/06/2013,?,?,99,3,2,1,?,2013,Colorbond,Brick Veneer and Fibrous Cement,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,41,?,33,35,Jellicoe,Street,?,Loganlea,4131,QLD,131
16345659,325000,26/06/2017,26/06/2017,157,?,78,2,1,1,1,2012,Colorbond,Brick Veneer and Weatherboard,?,1260,?,?,?,Y,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,Unit,11,?,99,?,Disney,Street,?,Crib Point,3919,VIC,153
16350090,499000,3/04/2013,3/04/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,16,?,263,265,Midson,Road,?,Beecroft,2119,NSW,121
16471148,1015000,21/05/2012,21/05/2012,?,?,197,3,2,2,?,2012,Colorbond,Concrete Block Rendered,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,1,?,16,?,Aotea,Road,?,Sandy Bay,7005,TAS,428
16477076,172000,15/12/2011,15/12/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,47,?,Petrel,Street,?,Kirkwood,4680,QLD,300
16497986,615000,12/01/2018,12/01/2018,600,?,?,4,3,2,2,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,?,?,5,?,Figbird,Street,?,Cooranbong,2265,NSW,600
16505050,420000,14/09/2011,14/09/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,3,?,131,?,Boronia,Road,?,Greenacre,2190,NSW,?
16505860,248250,15/04/2013,15/04/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,31,?,Carlisle,Circuit,?,Mountain Creek,4557,QLD,450
16526878,272000,12/10/2016,12/10/2016,191,?,?,2,1,2,1,?,?,?,?,1920,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,House,4,?,25,?,St Clair,AVENUE,?,Para Hills,5096,SA,191
16540564,265000,30/04/2013,30/04/2013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,8,?,Bildersee,Avenue,?,Brabham,6055,WA,480
16564587,695000,25/10/2011,25/10/2011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,96,?,38,?,Shoreline,Drive,?,Rhodes,2138,NSW,?
16564993,551000,24/12/2015,24/12/2015,3015,?,?,4,2,2,2,2014,Coloursteel,Brick,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,1,?,Thorson,Street,?,Caboolture,4510,QLD,3000
16612775,627000,14/03/2015,14/03/2015,432,?,?,2,1,2,?,?,?,?,Carpet Floor,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Y,?,?,Flats,?,?,3A,?,Coleman,Court,?,Cheltenham,3192,VIC,432
16615866,815000,11/12/2017,11/12/2017,7260,?,?,5,3,2,?,?,?,?,?,?,?,Y,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,House,?,?,90,?,Delany,Avenue,?,Bright,3741,VIC,7047
16649231,710000,10/05/2012,10/05/2012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Unit,805,?,8,?,Marine,Parade,?,Wentworth Point,2127,NSW,128
